x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.21,2023-04-21 00:00:00,AB,2023,4,21,-1.8,,-4,,0.4,,0.6,,,,,,0,,,,,,0,,19.8,,66,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.22,2023-04-22 00:00:00,AB,2023,4,22,2.3,,-6.8,,11.4,,0,,,,,,,,15,,37,,0,,15.7,,26,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.23,2023-04-23 00:00:00,AB,2023,4,23,6.2,,-3.5,,15.8,,0,,,,,,,,15,,37,,0,,11.8,,24,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.24,2023-04-24 00:00:00,AB,2023,4,24,9.3,,2.5,,16,,0,,,,,,,,28,,42,,0,,8.7,,30,,73,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.25,2023-04-25 00:00:00,AB,2023,4,25,8.2,,0.6,,15.8,,0,,,,,,,,30,,46,,0,,9.8,,21,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.26,2023-04-26 00:00:00,AB,2023,4,26,7.7,,-2.8,,18.2,,0,,,,,,,,28,,59,,0,,10.3,,26,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.27,2023-04-27 00:00:00,AB,2023,4,27,7.8,,0.7,,14.8,,4.1,,,,,,,,1,,62,,0,,10.2,,22,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.28,2023-04-28 00:00:00,AB,2023,4,28,12.5,,4.3,,20.7,,0,,,,,,,,,,,,0,,5.5,,24,,52,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.29,2023-04-29 00:00:00,AB,2023,4,29,11.5,,1.6,,21.4,,0,,,,,,,,14,,45,,0,,6.5,,25,,74,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.4.30,2023-04-30 00:00:00,AB,2023,4,30,12.7,,1.5,,23.8,,0,,,,,,,,14,,36,,0,,5.3,,21,,72,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.1,2023-05-01 00:00:00,AB,2023,5,1,15.8,,5.8,,25.8,,0,,,,,,,,14,,43,,0,,2.2,,18,,69,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.2,2023-05-02 00:00:00,AB,2023,5,2,15.4,,5.9,,24.8,,0,,,,,,,,32,,38,,0,,2.6,,20,,61,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.3,2023-05-03 00:00:00,AB,2023,5,3,16.4,,5.2,,27.5,,0,,,,,,,,18,,41,,0,,1.6,,15,,70,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.4,2023-05-04 00:00:00,AB,2023,5,4,16.9,,6,,27.7,,0,,,,,,,,13,,45,,0,,1.1,,18,,65,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.5,2023-05-05 00:00:00,AB,2023,5,5,14.5,,5.9,,23.2,,0,,,,,,,,9,,51,,0,,3.5,,19,,59,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.6,2023-05-06 00:00:00,AB,2023,5,6,8.5,,4.6,,12.5,,0.2,,,,,,0,,19,,31,,0,,9.5,,45,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.7,2023-05-07 00:00:00,AB,2023,5,7,10.3,,3.3,,17.2,,0,,,,,,,,15,,33,,0,,7.7,,39,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.8,2023-05-08 00:00:00,AB,2023,5,8,10.4,,6.2,,14.7,,7.1,,,,,,0,,,,,,0,,7.6,,61,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.9,2023-05-09 00:00:00,AB,2023,5,9,9.8,,5.1,,14.5,,0,,,,,,,,34,,42,,0,,8.2,,54,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.10,2023-05-10 00:00:00,AB,2023,5,10,9.9,,5.3,,14.5,,0,,,,,,0,,,,,,0,,8.1,,50,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.11,2023-05-11 00:00:00,AB,2023,5,11,10.5,,1.9,,19,,0.6,,,,,,,,11,,43,,0,,7.5,,36,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.12,2023-05-12 00:00:00,AB,2023,5,12,11.7,,2.5,,21,,0,,,,,,,,,,,,0,,6.3,,28,,95,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.13,2023-05-13 00:00:00,AB,2023,5,13,14.7,,6.1,,23.3,,0,,,,,,,,17,,40,,0,,3.3,,27,,80,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.14,2023-05-14 00:00:00,AB,2023,5,14,14.5,,6.8,,22.2,,0,,,,,,,,17,,49,,0,,3.5,,33,,77,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.15,2023-05-15 00:00:00,AB,2023,5,15,18.4,,9.6,,27.1,,0,,,,,,,,17,,44,,0.4,,0,,26,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.16,2023-05-16 00:00:00,AB,2023,5,16,15,,10,,20,,0,,,,,,,,21,,68,,0,,3,,25,,67,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.17,2023-05-17 00:00:00,AB,2023,5,17,13.1,,7.5,,18.6,,0,,,,,,,,,,,,0,,4.9,,25,,58,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.18,2023-05-18 00:00:00,AB,2023,5,18,11.5,,2.4,,20.6,,0,,,,,,,,17,,35,,0,,6.5,,26,,81,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.19,2023-05-19 00:00:00,AB,2023,5,19,17,,4.4,,29.5,,0,,,,,,,,2,,78,,0,,1,,16,,75,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.20,2023-05-20 00:00:00,AB,2023,5,20,18.5,,10.2,,26.8,,0,,,,,,,,11,,33,,0.5,,0,,21,,71,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.21,2023-05-21 00:00:00,AB,2023,5,21,18.7,,9.5,,27.9,,0,,,,,,,,22,,33,,0.7,,0,,22,,74,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.22,2023-05-22 00:00:00,AB,2023,5,22,16,,9.3,,22.7,,16.8,,,,,,0,,21,,59,,0,,2,,39,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.23,2023-05-23 00:00:00,AB,2023,5,23,13.2,,4.9,,21.5,,0,,,,,,,,29,,33,,0,,4.8,,26,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.24,2023-05-24 00:00:00,AB,2023,5,24,13.2,,7.3,,19.1,,0,,,,,,0,,,,,,0,,4.8,,32,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.25,2023-05-25 00:00:00,AB,2023,5,25,13.1,,8.7,,17.4,,0,,,,,,0,,2,,39,,0,,4.9,,43,,75,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.26,2023-05-26 00:00:00,AB,2023,5,26,12.8,,4.3,,21.2,,0,,,,,,,,,,,,0,,5.2,,28,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.27,2023-05-27 00:00:00,AB,2023,5,27,14.6,,5.6,,23.6,,0,,,,,,,,17,,43,,0,,3.4,,33,,81,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.28,2023-05-28 00:00:00,AB,2023,5,28,16.4,,7.1,,25.7,,0.3,,,,,,,,4,,53,,0,,1.6,,24,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.29,2023-05-29 00:00:00,AB,2023,5,29,17.2,,8.5,,25.8,,0,,,,,,,,27,,36,,0,,0.8,,21,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.30,2023-05-30 00:00:00,AB,2023,5,30,18.1,,10.9,,25.4,,0,,,,,,0,,31,,57,,0.1,,0,,24,,73,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.5.31,2023-05-31 00:00:00,AB,2023,5,31,17.1,,9.9,,24.4,,0,,,,,,0,,32,,38,,0,,0.9,,25,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.1,2023-06-01 00:00:00,AB,2023,6,1,9.8,,6.5,,13,,0,,,,,,,,34,,49,,0,,8.2,,74,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.2,2023-06-02 00:00:00,AB,2023,6,2,12,,3,,21.1,,0,,,,,,,,,,,,0,,6,,39,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.3,2023-06-03 00:00:00,AB,2023,6,3,15.5,,6.8,,24.2,,0,,,,,,,,,,,,0,,2.5,,31,,82,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.4,2023-06-04 00:00:00,AB,2023,6,4,18.7,,8.6,,28.9,,0,,,,,,,,11,,43,,0.7,,0,,22,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.5,2023-06-05 00:00:00,AB,2023,6,5,18.8,,12.6,,24.9,,0,,,,,,,,36,,58,,0.8,,0,,33,,77,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.6,2023-06-06 00:00:00,AB,2023,6,6,16.1,,9.1,,23,,0,,,,,,,,1,,57,,0,,1.9,,24,,65,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.7,2023-06-07 00:00:00,AB,2023,6,7,18.6,,8.2,,29,,0,,,,,,,,4,,32,,0.6,,0,,18,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.8,2023-06-08 00:00:00,AB,2023,6,8,20,,10.5,,29.6,,0,,,,,,,,15,,41,,2,,0,,17,,69,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.9,2023-06-09 00:00:00,AB,2023,6,9,20.2,,12.5,,27.9,,0,,,,,,,,16,,48,,2.2,,0,,25,,66,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.10,2023-06-10 00:00:00,AB,2023,6,10,18.4,,9.7,,27.1,,0,,,,,,,,16,,48,,0.4,,0,,34,,81,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.11,2023-06-11 00:00:00,AB,2023,6,11,18.1,,13.4,,22.7,,0,,,,,,,,36,,42,,0.1,,0,,51,,78,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.12,2023-06-12 00:00:00,AB,2023,6,12,19.7,,12.9,,26.6,,0,,,,,,,,,,,,1.7,,0,,33,,79,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.13,2023-06-13 00:00:00,AB,2023,6,13,21.5,,13.2,,29.8,,5.9,,,,,,,,13,,56,,3.5,,0,,25,,73,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.14,2023-06-14 00:00:00,AB,2023,6,14,11.3,,5.9,,16.8,,24.2,,,,,,,,34,,65,,0,,6.7,,69,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.15,2023-06-15 00:00:00,AB,2023,6,15,11.7,,6.1,,17.2,,9.6,,,,,,,,34,,63,,0,,6.3,,41,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.16,2023-06-16 00:00:00,AB,2023,6,16,15.7,,6.8,,24.7,,0,,,,,,,,29,,47,,0,,2.3,,28,,81,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.17,2023-06-17 00:00:00,AB,2023,6,17,15.5,,8,,23.1,,0,,,,,,,,17,,41,,0,,2.5,,36,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.18,2023-06-18 00:00:00,AB,2023,6,18,10.1,,7.7,,12.5,,1.9,,,,,,,,36,,42,,0,,7.9,,63,,96,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.19,2023-06-19 00:00:00,AB,2023,6,19,9.7,,5.6,,13.8,,1.8,,,,,,,,27,,57,,0,,8.3,,40,,96,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.20,2023-06-20 00:00:00,AB,2023,6,20,6.2,,5.2,,7.2,,12.1,,,,,,,,34,,53,,0,,11.8,,81,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.21,2023-06-21 00:00:00,AB,2023,6,21,10.1,,3.9,,16.3,,2.9,,,,,,,,29,,49,,0,,7.9,,32,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.22,2023-06-22 00:00:00,AB,2023,6,22,11.7,,3.3,,20.1,,0,,,,,,,,20,,41,,0,,6.3,,32,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.23,2023-06-23 00:00:00,AB,2023,6,23,14,,5.2,,22.8,,0,,,,,,,,26,,54,,0,,4,,27,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.24,2023-06-24 00:00:00,AB,2023,6,24,16.5,,7.6,,25.3,,0,,,,,,,,31,,40,,0,,1.5,,24,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.25,2023-06-25 00:00:00,AB,2023,6,25,15,,9.7,,20.2,,0,,,,,,,,30,,51,,0,,3,,38,,73,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.26,2023-06-26 00:00:00,AB,2023,6,26,17.4,,10.3,,24.6,,0,,,,,,,,,,,,0,,0.6,,31,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.27,2023-06-27 00:00:00,AB,2023,6,27,17.6,,9.7,,25.5,,0.9,,,,,,,,22,,38,,0,,0.4,,30,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.28,2023-06-28 00:00:00,AB,2023,6,28,18.1,,10.2,,26.1,,1.4,,,,,,,,25,,40,,0.1,,0,,38,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.29,2023-06-29 00:00:00,AB,2023,6,29,19.4,,9.5,,29.3,,1.7,,,,,,,,29,,63,,1.4,,0,,28,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.6.30,2023-06-30 00:00:00,AB,2023,6,30,21.3,,14.9,,27.6,,0,,,,,,,,17,,35,,3.3,,0,,37,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.1,2023-07-01 00:00:00,AB,2023,7,1,21.5,,13,,30,,,M,,,,,,,36,,63,,3.5,,0,,20,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.2,2023-07-02 00:00:00,AB,2023,7,2,13.9,,8.1,,19.7,,0.5,,,,,,,,34,,59,,0,,4.1,,31,,73,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.3,2023-07-03 00:00:00,AB,2023,7,3,12.8,,6.2,,19.3,,0,,,,,,,,35,,69,,0,,5.2,,32,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.4,2023-07-04 00:00:00,AB,2023,7,4,13,,6,,20,,15.6,,,,,,,,5,,34,,0,,5,,37,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.5,2023-07-05 00:00:00,AB,2023,7,5,15.2,,6.2,,24.2,,0,,,,,,,,,,,,0,,2.8,,26,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.6,2023-07-06 00:00:00,AB,2023,7,6,17.6,,11.5,,23.7,,2.6,,,,,,,,33,,49,,0,,0.4,,36,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.7,2023-07-07 00:00:00,AB,2023,7,7,17.7,,12,,23.4,,0,,,,,,,,20,,31,,0,,0.3,,43,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.8,2023-07-08 00:00:00,AB,2023,7,8,18,,8.6,,27.3,,0,,,,,,,,,,,,0,,0,,27,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.9,2023-07-09 00:00:00,AB,2023,7,9,20.5,,11.1,,29.9,,3.7,,,,,,,,31,,56,,2.5,,0,,25,,77,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.10,2023-07-10 00:00:00,AB,2023,7,10,19.3,,11.1,,27.4,,0.9,,,,,,,,1,,64,,1.3,,0,,36,,92,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.11,2023-07-11 00:00:00,AB,2023,7,11,15.9,,12.4,,19.4,,0.8,,,,,,,,,,,,0,,2.1,,62,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.12,2023-07-12 00:00:00,AB,2023,7,12,16.7,,10.1,,23.4,,0,,,,,,,,33,,39,,0,,1.3,,46,,96,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.13,2023-07-13 00:00:00,AB,2023,7,13,17.9,,13.1,,22.8,,0,,,,,,,,35,,45,,0,,0.1,,43,,77,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.14,2023-07-14 00:00:00,AB,2023,7,14,17.9,,12.5,,23.3,,0,,,,,,,,34,,34,,0,,0.1,,40,,77,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.15,2023-07-15 00:00:00,AB,2023,7,15,18.9,,12.2,,25.5,,1.1,,,,,,,,2,,34,,0.9,,0,,36,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.16,2023-07-16 00:00:00,AB,2023,7,16,19.7,,12.3,,27,,0,,,,,,,,14,,39,,1.7,,0,,35,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.17,2023-07-17 00:00:00,AB,2023,7,17,15.9,,10,,21.8,,7.1,,,,,,,,32,,58,,0,,2.1,,57,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.18,2023-07-18 00:00:00,AB,2023,7,18,15.6,,8.3,,22.9,,0,,,,,,,,34,,39,,0,,2.4,,37,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.19,2023-07-19 00:00:00,AB,2023,7,19,17,,9.7,,24.2,,0,,,,,,,,,,,,0,,1,,33,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.20,2023-07-20 00:00:00,AB,2023,7,20,19.4,,11.1,,27.8,,0,,,,,,,,15,,31,,1.4,,0,,30,,82,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.21,2023-07-21 00:00:00,AB,2023,7,21,20.8,,12,,29.5,,1,,,,,,,,32,,32,,2.8,,0,,29,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.22,2023-07-22 00:00:00,AB,2023,7,22,21.5,,12.5,,30.6,,0,,,,,,,,,,,,3.5,,0,,22,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.23,2023-07-23 00:00:00,AB,2023,7,23,21.5,,13.7,,29.2,,0,,,,,,,,35,,44,,3.5,,0,,34,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.24,2023-07-24 00:00:00,AB,2023,7,24,24.4,,13.7,,35.1,,0,,,,,,,,16,,46,,6.4,,0,,13,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.25,2023-07-25 00:00:00,AB,2023,7,25,19.4,,12.7,,26.1,,0,,,,,,,,29,,55,,1.4,,0,,20,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.26,2023-07-26 00:00:00,AB,2023,7,26,16.5,,9,,24.1,,0,,,,,,,,2,,49,,0,,1.5,,22,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.27,2023-07-27 00:00:00,AB,2023,7,27,13.3,,8.4,,18.3,,2.6,,,,,,,,3,,36,,0,,4.7,,51,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.28,2023-07-28 00:00:00,AB,2023,7,28,11.8,,9.3,,14.4,,5.6,,,,,,,,,,,,0,,6.2,,79,,95,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.29,2023-07-29 00:00:00,AB,2023,7,29,17.3,,9.8,,24.8,,0,,,,,,,,14,,31,,0,,0.7,,42,,96,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.30,2023-07-30 00:00:00,AB,2023,7,30,21.3,,10.5,,32,,,M,,,,,,,33,,48,,3.3,,0,,23,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.7.31,2023-07-31 00:00:00,AB,2023,7,31,19.7,,11.3,,28.2,,0,,,,,,,,34,,35,,1.7,,0,,19,,80,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.1,2023-08-01 00:00:00,AB,2023,8,1,19.5,,12.3,,26.8,,0,,,,,,,,,,,,1.5,,0,,26,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.2,2023-08-02 00:00:00,AB,2023,8,2,20.4,,11.1,,29.6,,0,,,,,,,,,,,,2.4,,0,,17,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.3,2023-08-03 00:00:00,AB,2023,8,3,18.5,,13.8,,23.2,,0,,,,,,,,34,,52,,0.5,,0,,46,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.4,2023-08-04 00:00:00,AB,2023,8,4,19.7,,14,,25.4,,0,,,,,,,,5,,40,,1.7,,0,,31,,82,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.5,2023-08-05 00:00:00,AB,2023,8,5,17.5,,11.6,,23.5,,0,,,,,,,,,,,,0,,0.5,,37,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.6,2023-08-06 00:00:00,AB,2023,8,6,18.9,,9.9,,27.9,,0,,,,,,,,34,,41,,0.9,,0,,27,,80,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.7,2023-08-07 00:00:00,AB,2023,8,7,17.9,,9.7,,26,,6.8,,,,,,,,35,,51,,0,,0.1,,31,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.8,2023-08-08 00:00:00,AB,2023,8,8,18.4,,11.6,,25.2,,1.8,,,,,,,,33,,64,,0.4,,0,,40,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.9,2023-08-09 00:00:00,AB,2023,8,9,18.6,,11.9,,25.4,,0,,,,,,,,28,,49,,0.6,,0,,38,,97,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.10,2023-08-10 00:00:00,AB,2023,8,10,17.3,,9.8,,24.8,,0,,,,,,,,35,,78,,0,,0.7,,39,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.11,2023-08-11 00:00:00,AB,2023,8,11,15.3,,7,,23.7,,0,,,,,,,,,,,,0,,2.7,,26,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.12,2023-08-12 00:00:00,AB,2023,8,12,17,,11.9,,22,,2.9,,,,,,,,33,,70,,0,,1,,37,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.13,2023-08-13 00:00:00,AB,2023,8,13,18.2,,8,,28.4,,0,,,,,,,,,,,,0.2,,0,,27,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.14,2023-08-14 00:00:00,AB,2023,8,14,22,,11.5,,32.5,,0,,,,,,,,6,,32,,4,,0,,19,,76,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.15,2023-08-15 00:00:00,AB,2023,8,15,23.2,,12.7,,33.7,,0,,,,,,,,2,,49,,5.2,,0,,19,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.16,2023-08-16 00:00:00,AB,2023,8,16,20.1,,12.6,,27.6,,0,,,,,,,,19,,31,,2.1,,0,,30,,79,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.17,2023-08-17 00:00:00,AB,2023,8,17,23.4,,12.9,,33.9,,0,,,,,,,,26,,35,,5.4,,0,,19,,73,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.18,2023-08-18 00:00:00,AB,2023,8,18,16.5,,6.7,,26.3,,2.3,,,,,,,,35,,64,,0,,1.5,,53,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.19,2023-08-19 00:00:00,AB,2023,8,19,10.9,,5,,16.9,,0,,,,,,,,35,,35,,0,,7.1,,32,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2023.8.20,2023-08-20 00:00:00,AB,2023,8,20,12.1,,4.2,,20,,0,,,,,,,,17,,42,,0,,5.9,,38,,85,
